participant,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,chosen_type,mismatch,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,fixations_left,fixations_right,total_fixation,revisits_left,revisits_right,total_revisits,transitions,ffs,ffd,fvs,fvd,cxt
participant_065,c,22,experiment,32,11,1,focus,y,11b,11a,,472.0,424.0,399.0,432.0,432.0,453.0,831.0,,1101.0,right,A,False,right,0.0,1.0,951.0,0.0,951.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,236.0,right,951.0,focus.A
participant_065,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,406.0,667.0,444.0,501.0,414.0,785.0,437.0,,1155.0,right,A,False,left,0.755,0.245,816.0,616.0,200.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,448.0,left,448.0,exclusive.A
participant_065,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,493.0,752.0,860.0,539.0,445.0,558.0,532.0,,1207.0,right,B,False,left,0.58,0.42,1001.0,581.0,420.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,left,480.0,left,581.0,contrastive.B
participant_065,c,29,experiment,41,14,1,focus,n,14a,14b,,476.0,521.0,616.0,698.0,599.0,550.0,476.0,,1210.0,left,A,False,right,0.08,0.92,1642.1,132.0,1510.1,2.0,5.0,7.0,1.0,4.0,5.0,4.0,right,286.0,right,797.1,focus.A
participant_065,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,580.0,471.0,428.0,603.0,501.0,768.0,566.0,,1217.0,left,A,False,right,0.478,0.522,851.0,407.0,444.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,left,116.0,left,252.0,exclusive.A
participant_065,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,456.0,505.0,772.0,426.0,408.0,321.0,415.0,,1018.0,left,B,False,right,0.0,1.0,833.0,0.0,833.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,833.0,right,833.0,contrastive.B
participant_065,c,24,experiment,50,17,1,focus,y,17b,17a,,391.0,632.0,479.0,679.0,483.0,597.0,575.0,,1078.0,right,A,False,right,0.113,0.887,630.0,71.0,559.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,559.0,right,559.0,focus.A
participant_065,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,398.0,518.0,453.0,386.0,380.0,358.0,298.0,,1047.0,right,A,False,left,0.529,0.471,1136.0,601.0,535.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,535.0,right,535.0,exclusive.A
participant_066,b,34,experiment,2,1,1,focus,y,1b,1a,,351.0,446.0,321.0,403.0,352.0,511.0,380.0,,615.0,right,A,False,right,0.0,1.0,257.1,0.0,257.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,257.1,right,257.1,focus.A
participant_066,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,470.0,722.0,497.0,530.0,402.0,383.0,354.0,,916.0,right,A,False,right,0.322,0.678,882.0,284.0,598.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,598.0,right,598.0,exclusive.A
participant_066,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,542.0,585.0,506.0,425.0,378.0,326.0,341.0,,810.0,right,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_066,b,25,experiment,11,4,1,focus,n,4a,4b,,310.0,784.0,427.0,433.0,450.0,534.0,634.0,,679.0,left,A,False,right,0.0,1.0,645.0,0.0,645.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,645.0,right,645.0,focus.A
participant_066,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,408.0,568.0,372.0,339.0,367.0,331.0,319.0,,915.0,left,A,False,left,1.0,0.0,812.0,812.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,280.0,left,812.0,exclusive.A
participant_066,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,461.0,366.0,362.0,339.0,332.0,379.0,351.0,,956.0,left,B,False,right,0.45,0.55,1440.0,648.0,792.0,2.0,4.0,6.0,1.0,3.0,4.0,3.0,left,365.0,left,365.0,contrastive.B
participant_066,b,37,experiment,20,7,1,focus,y,7b,7a,,357.0,427.0,433.0,334.0,378.0,388.0,433.0,,505.0,right,A,False,left,0.879,0.121,555.0,488.0,67.0,3.0,1.0,4.0,2.0,0.0,2.0,2.0,left,66.0,left,66.0,focus.A
participant_066,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,585.0,628.0,592.0,495.0,379.0,396.0,490.0,,1804.0,right,A,False,left,0.613,0.387,648.0,397.0,251.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,230.0,left,397.0,exclusive.A
participant_066,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,551.0,453.0,343.0,354.0,564.0,365.0,376.0,,963.0,right,B,False,left,0.536,0.464,780.0,418.0,362.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,left,135.0,left,418.0,contrastive.B
participant_066,b,21,experiment,29,10,1,focus,n,10a,10b,,367.0,698.0,406.0,409.0,579.0,648.0,374.0,,883.0,left,A,False,left,1.0,0.0,488.0,488.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,289.0,left,488.0,focus.A
participant_066,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,428.0,396.0,417.0,419.0,405.0,550.0,308.0,,734.0,left,A,False,right,0.193,0.807,705.0,136.0,569.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,right,401.0,right,569.0,exclusive.A
participant_066,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,375.0,682.0,435.0,450.0,366.0,378.0,383.0,,872.0,left,B,False,left,0.673,0.327,571.0,384.0,187.0,3.0,1.0,4.0,2.0,0.0,2.0,2.0,left,133.0,left,133.0,contrastive.B
participant_066,b,14,experiment,38,13,1,focus,y,13b,13a,,378.0,419.0,362.0,453.0,384.0,490.0,789.0,,888.0,right,A,False,right,0.389,0.611,1280.0,498.0,782.0,4.0,6.0,10.0,3.0,5.0,8.0,4.0,left,304.0,left,371.0,focus.A
participant_066,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,372.0,408.0,400.0,452.0,435.0,550.0,369.0,,1045.0,right,A,False,left,0.565,0.435,1831.0,1035.0,796.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,left,801.0,left,1035.0,exclusive.A
participant_066,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,617.0,445.0,464.0,421.0,370.0,343.0,306.0,,1029.0,right,B,False,left,0.829,0.171,764.0,633.0,131.0,5.0,2.0,7.0,4.0,1.0,5.0,4.0,left,139.0,left,306.0,contrastive.B
participant_066,b,18,experiment,47,16,1,focus,n,16a,16b,,409.0,483.0,422.0,717.0,449.0,486.0,448.0,,937.0,left,A,False,right,0.0,1.0,1699.1,0.0,1699.1,0.0,5.0,5.0,0.0,4.0,4.0,0.0,right,488.0,right,1699.1,focus.A
participant_066,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,421.0,445.0,449.0,529.0,489.0,694.0,367.0,,787.0,left,A,False,right,0.339,0.661,392.0,133.0,259.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,right,192.0,right,192.0,exclusive.A
participant_066,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,454.0,380.0,532.0,348.0,369.0,366.0,410.0,,2326.0,left,B,False,left,1.0,0.0,330.0,330.0,0.0,5.0,0.0,5.0,4.0,0.0,4.0,0.0,left,63.0,left,330.0,contrastive.B
participant_067,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,520.0,466.0,447.0,418.0,556.0,517.0,687.0,,755.0,left,A,False,right,0.497,0.503,624.0,310.0,314.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,right,250.0,right,250.0,exclusive.A
participant_067,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,620.0,606.0,456.0,426.0,432.0,1198.0,653.0,,1187.0,left,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_067,a,18,experiment,8,3,1,focus,y,3b,3a,,1247.0,597.0,829.0,631.0,606.0,964.0,906.0,,1859.0,right,A,False,left,0.673,0.327,1178.0,793.0,385.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,right,62.0,right,252.0,focus.A
participant_067,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,542.0,619.0,443.0,488.0,514.0,704.0,869.0,,1224.0,right,A,False,left,0.615,0.385,667.1,410.0,257.1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,410.0,left,410.0,exclusive.A
participant_067,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,1228.0,605.0,572.0,611.0,580.0,888.0,824.0,,3181.0,right,B,False,right,0.255,0.745,3076.0,784.0,2292.0,7.0,5.0,12.0,6.0,4.0,10.0,4.0,left,181.0,left,448.0,contrastive.B
participant_067,a,13,experiment,17,6,1,focus,n,6a,6b,,2283.0,776.0,703.0,772.0,565.0,772.0,1060.0,,4122.0,left,A,False,right,0.307,0.693,1510.0,463.0,1047.0,3.0,4.0,7.0,2.0,3.0,5.0,5.0,left,120.0,left,120.0,focus.A
participant_067,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,564.0,490.0,439.0,423.0,400.0,568.0,410.0,,965.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
participant_067,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,543.0,400.0,382.0,460.0,414.0,459.0,430.0,,1472.0,left,B,False,left,1.0,0.0,737.0,737.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,537.0,left,737.0,contrastive.B
participant_067,a,35,experiment,26,9,1,focus,y,9b,9a,,611.0,568.0,415.0,384.0,477.0,805.0,473.0,,1047.0,right,A,False,right,0.135,0.865,1231.0,166.0,1065.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,right,147.0,right,255.0,focus.A
participant_067,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,381.0,485.0,834.0,636.0,541.0,653.0,973.0,,1496.0,right,A,False,left,0.885,0.115,1253.0,1109.0,144.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0,right,144.0,right,144.0,exclusive.A
participant_067,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,758.0,356.0,424.0,450.0,477.0,580.0,651.0,,1104.0,right,B,False,left,0.741,0.259,1009.0,748.0,261.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,138.0,right,261.0,contrastive.B
participant_067,a,27,experiment,35,12,1,focus,n,12a,12b,,746.0,795.0,453.0,549.0,548.0,1041.0,729.0,,2046.0,left,A,False,right,0.125,0.875,543.1,68.0,475.1,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,218.0,right,218.0,focus.A
participant_067,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,633.0,519.0,432.0,528.0,390.0,631.0,664.0,,756.0,left,A,False,right,0.288,0.712,612.0,176.0,436.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,left,85.0,left,85.0,exclusive.A
participant_067,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,530.0,517.0,610.0,533.0,456.0,1183.0,1791.0,,3310.0,left,B,False,left,0.902,0.098,991.0,894.0,97.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,254.0,left,254.0,contrastive.B
participant_067,a,29,experiment,44,15,1,focus,y,15b,15a,,672.0,452.0,540.0,573.0,590.0,756.0,1835.0,,1478.0,right,A,False,left,0.777,0.223,1153.3,896.1,257.1,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,639.0,left,639.0,focus.A
participant_067,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,526.0,404.0,386.0,762.0,363.0,689.0,488.0,,766.0,right,A,False,right,0.425,0.575,447.1,190.0,257.1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,190.0,left,190.0,exclusive.A
participant_067,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,447.0,498.0,1048.0,547.0,476.0,874.0,1019.0,,1094.0,right,B,False,left,1.0,0.0,560.0,560.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,372.0,left,560.0,contrastive.B
participant_067,a,21,experiment,53,18,1,focus,n,18a,18b,,638.0,446.0,696.0,653.0,596.0,691.0,1455.0,,4139.0,left,A,False,right,0.215,0.785,451.1,97.0,354.1,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,97.0,right,97.0,focus.A
participant_068,b,34,experiment,2,1,1,focus,y,1b,1a,,550.0,337.0,317.0,610.0,336.0,389.0,372.0,,991.0,right,A,False,right,0.115,0.885,937.0,108.0,829.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,89.0,right,829.0,focus.A
participant_068,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,459.0,567.0,381.0,283.0,372.0,626.0,401.0,,1026.0,right,A,False,right,0.459,0.541,1590.0,730.0,860.0,1.0,5.0,6.0,0.0,4.0,4.0,2.0,right,108.0,right,566.0,exclusive.A
participant_068,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,585.0,451.0,555.0,463.0,526.0,483.0,334.0,,1317.0,right,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_068,b,25,experiment,11,4,1,focus,n,4a,4b,,394.0,398.0,276.0,419.0,362.0,362.0,789.0,,1324.0,left,A,False,right,0.27,0.73,721.0,195.0,526.0,3.0,3.0,6.0,2.0,2.0,4.0,5.0,right,78.0,right,78.0,focus.A
participant_068,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,438.0,269.0,307.0,325.0,299.0,282.0,370.0,,2510.0,left,A,False,left,0.805,0.195,1166.0,939.0,227.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,right,117.0,right,117.0,exclusive.A
participant_068,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,425.0,358.0,359.0,356.0,377.0,373.0,891.0,,1256.0,left,B,False,right,0.162,0.838,1295.0,210.0,1085.0,2.0,4.0,6.0,1.0,3.0,4.0,4.0,right,91.0,right,91.0,contrastive.B
participant_068,b,37,experiment,20,7,1,focus,y,7b,7a,,404.0,323.0,355.0,344.0,416.0,643.0,439.0,,1250.0,right,A,False,left,1.0,0.0,257.1,257.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,257.1,left,257.1,focus.A
participant_068,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,410.0,396.0,362.0,380.0,353.0,354.0,307.0,,1895.0,right,A,False,right,0.432,0.568,899.1,388.0,511.1,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,193.0,left,193.0,exclusive.A
participant_068,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,208.0,196.0,202.0,167.0,193.0,308.0,159.0,,1603.0,right,B,False,right,0.255,0.745,345.1,88.0,257.1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,88.0,left,88.0,contrastive.B
participant_068,b,21,experiment,29,10,1,focus,n,10a,10b,,364.0,370.0,412.0,495.0,493.0,779.0,632.0,,1779.0,left,A,False,left,0.509,0.491,908.0,462.0,446.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,right,340.0,right,340.0,focus.A
participant_068,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,558.0,387.0,366.0,325.0,392.0,471.0,360.0,,1974.0,left,A,False,left,0.875,0.125,575.1,503.1,72.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,246.0,left,246.0,exclusive.A
participant_068,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,856.0,903.0,497.0,727.0,631.0,1201.0,513.0,,1216.0,left,B,False,left,1.0,0.0,257.1,257.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,257.1,left,257.1,contrastive.B
participant_068,b,14,experiment,38,13,1,focus,y,13b,13a,,390.0,316.0,482.0,237.0,289.0,446.0,673.0,,1242.0,right,A,False,right,0.0,1.0,916.0,0.0,916.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,91.0,right,916.0,focus.A
participant_068,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,505.0,311.0,302.0,385.0,414.0,469.0,394.0,,1644.0,right,A,False,left,0.648,0.352,2572.1,1666.0,906.1,6.0,5.0,11.0,5.0,4.0,9.0,9.0,left,74.0,left,140.0,exclusive.A
participant_068,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,525.0,434.0,519.0,418.0,586.0,386.0,372.0,,2376.0,right,B,False,right,0.0,1.0,330.1,0.0,330.1,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,73.0,right,330.1,contrastive.B
participant_068,b,18,experiment,47,16,1,focus,n,16a,16b,,642.0,318.0,276.0,267.0,333.0,353.0,499.0,,1406.0,left,A,False,right,0.0,1.0,257.1,0.0,257.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,257.1,right,257.1,focus.A
participant_068,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,509.0,212.0,256.0,249.0,387.0,968.0,429.0,,1123.0,left,A,False,left,0.811,0.189,916.0,743.0,173.0,4.0,2.0,6.0,3.0,1.0,4.0,4.0,left,115.0,left,115.0,exclusive.A
participant_068,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,493.0,417.0,546.0,386.0,397.0,458.0,400.0,,943.0,left,B,False,left,0.585,0.415,905.0,529.0,376.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,439.0,left,439.0,contrastive.B
participant_069,b,34,experiment,2,1,1,focus,y,1b,1a,,549.0,573.0,340.0,311.0,318.0,392.0,283.0,,2671.0,right,A,False,right,0.087,0.913,612.0,53.0,559.0,1.0,4.0,5.0,0.0,3.0,3.0,2.0,right,65.0,right,65.0,focus.A
participant_069,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,475.0,527.0,336.0,427.0,419.0,412.0,293.0,,727.0,right,A,False,right,0.0,1.0,544.0,0.0,544.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,489.0,right,544.0,exclusive.A
participant_069,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,372.0,260.0,483.0,382.0,376.0,720.0,469.0,,722.0,left,A,True,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.A
participant_069,b,25,experiment,11,4,1,focus,n,4a,4b,,482.0,341.0,1051.0,533.0,676.0,613.0,519.0,,1083.0,left,A,False,right,0.222,0.778,517.0,115.0,402.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,right,58.0,right,58.0,focus.A
participant_069,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,537.0,762.0,499.0,528.0,458.0,1553.0,1092.0,,2260.0,left,A,False,right,0.0,1.0,1228.0,0.0,1228.0,0.0,7.0,7.0,0.0,6.0,6.0,0.0,right,94.0,right,1228.0,exclusive.A
participant_069,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,1440.0,503.0,577.0,1118.0,538.0,950.0,676.0,,1693.0,right,A,True,right,0.0,1.0,257.1,0.0,257.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,257.1,right,257.1,contrastive.A
participant_069,b,37,experiment,20,7,1,focus,y,7b,7a,,465.0,381.0,571.0,404.0,420.0,384.0,529.0,,821.0,right,A,False,left,0.595,0.405,1128.0,671.0,457.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,671.0,left,671.0,focus.A
participant_069,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,511.0,235.0,573.0,1285.0,956.0,574.0,139.0,,1146.0,right,A,False,left,0.592,0.408,630.1,373.0,257.1,3.0,1.0,4.0,2.0,0.0,2.0,1.0,left,153.0,left,373.0,exclusive.A
participant_069,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,539.0,650.0,779.0,1952.0,486.0,797.0,1823.0,,707.0,left,A,True,right,0.267,0.733,2528.0,675.0,1853.0,2.0,5.0,7.0,1.0,4.0,5.0,4.0,right,104.0,right,104.0,contrastive.A
participant_069,b,21,experiment,29,10,1,focus,n,10a,10b,,394.0,352.0,526.0,375.0,610.0,720.0,308.0,,906.0,left,A,False,left,0.592,0.408,1597.0,945.0,652.0,6.0,2.0,8.0,5.0,1.0,6.0,3.0,right,190.0,right,190.0,focus.A
participant_069,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,372.0,357.0,302.0,300.0,335.0,378.0,262.0,,1191.0,left,A,False,right,0.0,1.0,1485.3,0.0,1485.3,0.0,4.0,4.0,0.0,3.0,3.0,0.0,right,738.0,right,1485.3,exclusive.A
participant_069,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,965.0,557.0,410.0,502.0,499.0,623.0,430.0,,3398.0,right,A,True,left,0.548,0.452,789.0,432.0,357.0,3.0,4.0,7.0,2.0,3.0,5.0,5.0,left,247.0,left,247.0,contrastive.A
participant_069,b,14,experiment,38,13,1,focus,y,13b,13a,,529.0,451.0,421.0,481.0,483.0,1057.0,800.0,,2823.0,right,A,False,right,0.12,0.88,2018.0,242.0,1776.0,1.0,5.0,6.0,0.0,4.0,4.0,2.0,right,594.0,right,594.0,focus.A
participant_069,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,418.0,376.0,442.0,360.0,499.0,1056.0,977.0,,1282.0,right,A,False,right,0.296,0.704,2013.0,595.0,1418.0,4.0,4.0,8.0,3.0,3.0,6.0,3.0,left,50.0,left,50.0,exclusive.A
participant_069,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,662.0,701.0,306.0,335.0,508.0,337.0,624.0,,1078.0,left,A,True,left,0.57,0.43,847.0,483.0,364.0,4.0,2.0,6.0,3.0,1.0,4.0,2.0,left,209.0,left,399.0,contrastive.A
participant_069,b,18,experiment,47,16,1,focus,n,16a,16b,,400.0,374.0,514.0,438.0,543.0,814.0,852.0,,1251.0,left,A,False,right,0.426,0.574,871.0,371.0,500.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,left,281.0,left,281.0,focus.A
participant_069,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,351.0,388.0,371.0,1152.0,498.0,1024.0,945.0,,1975.0,left,A,False,left,0.82,0.18,860.0,705.0,155.0,6.0,3.0,9.0,5.0,2.0,7.0,6.0,left,90.0,left,234.0,exclusive.A
participant_069,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,575.0,388.0,695.0,532.0,452.0,435.0,384.0,,1201.0,right,A,True,right,0.216,0.784,1355.0,293.0,1062.0,1.0,6.0,7.0,0.0,5.0,5.0,1.0,right,53.0,right,1062.0,contrastive.A
participant_070,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,488.0,9.0,324.0,333.0,340.0,822.0,333.0,,714.0,left,A,True,left,1.0,0.0,257.1,257.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,257.1,left,257.1,contrastive.A
participant_070,c,36,experiment,5,2,1,focus,n,2a,2b,,419.0,408.0,345.0,354.0,382.0,311.0,329.0,,883.0,left,A,False,right,0.0,1.0,526.0,0.0,526.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,181.0,right,526.0,focus.A
participant_070,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,475.0,415.0,425.0,427.0,443.0,495.0,408.0,,1010.0,left,A,False,left,1.0,0.0,754.0,754.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,216.0,left,754.0,exclusive.A
participant_070,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,235.0,148.0,138.0,283.0,171.0,337.0,319.0,,853.0,right,A,True,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.A
participant_070,c,27,experiment,14,5,1,focus,y,5b,5a,,391.0,490.0,267.0,236.0,455.0,318.0,425.0,,731.0,right,A,False,left,1.0,0.0,225.0,225.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,87.0,left,225.0,focus.A
participant_070,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,312.0,288.0,297.0,195.0,249.0,217.0,206.0,,578.0,right,A,False,left,0.895,0.105,2257.0,2019.0,238.0,5.0,1.0,6.0,4.0,0.0,4.0,2.0,left,289.0,left,681.0,exclusive.A
participant_070,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,394.0,225.0,219.0,174.0,419.0,182.0,276.0,,629.0,left,A,True,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.A
participant_070,c,12,experiment,23,8,1,focus,n,8a,8b,,450.0,277.0,310.0,709.0,358.0,636.0,253.0,,760.0,left,A,False,left,0.514,0.486,4407.1,2264.1,2143.0,17.0,14.0,31.0,16.0,13.0,29.0,19.0,left,277.0,left,726.0,focus.A
participant_070,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,433.0,267.0,263.0,246.0,262.0,255.0,281.0,,624.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
participant_070,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,380.0,243.0,225.0,455.0,283.0,234.0,325.0,,687.0,right,A,True,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.A
participant_070,c,22,experiment,32,11,1,focus,y,11b,11a,,384.0,317.0,10.0,601.0,325.0,565.0,579.0,,684.0,right,A,False,right,0.343,0.657,216.0,74.0,142.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,74.0,left,74.0,focus.A
participant_070,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,261.0,280.0,321.0,223.0,300.0,233.0,314.0,,1103.0,right,A,False,left,1.0,0.0,767.0,767.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,767.0,left,767.0,exclusive.A
participant_070,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,25.0,970.0,482.0,396.0,669.0,554.0,362.0,,272.0,left,A,True,right,0.264,0.736,458.0,121.0,337.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,337.0,right,337.0,contrastive.A
participant_070,c,29,experiment,41,14,1,focus,n,14a,14b,,447.0,397.0,388.0,1.0,602.0,1465.0,491.0,,1047.0,left,A,False,left,1.0,0.0,859.0,859.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,762.0,left,859.0,focus.A
participant_070,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,354.0,362.0,319.0,226.0,241.0,337.0,201.0,,735.0,left,A,False,left,0.86,0.14,450.0,387.0,63.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,63.0,right,63.0,exclusive.A
participant_070,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,173.0,347.0,199.0,439.0,564.0,692.0,273.0,,880.0,right,A,True,right,0.0,1.0,712.0,0.0,712.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,712.0,right,712.0,contrastive.A
participant_070,c,24,experiment,50,17,1,focus,y,17b,17a,,558.0,342.0,415.0,393.0,691.0,1286.0,443.0,,679.0,right,A,False,left,0.697,0.303,782.0,545.0,237.0,5.0,3.0,8.0,4.0,2.0,6.0,5.0,left,188.0,left,188.0,focus.A
participant_070,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,665.0,1042.0,2176.0,481.0,498.0,334.0,340.0,,697.0,right,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
